"date","time","longitude","latitude"
"2012-11-16","04:49:24",-77.266434,-11.77479
"2012-11-16","04:49:25",-77.266434,-11.77479
"2012-11-16","04:49:26",-77.266434,-11.77479
"2012-11-16","04:49:27",-77.266434,-11.77479
"2012-11-16","04:49:28",-77.266434,-11.77479
"2012-11-16","04:49:29",-77.266434,-11.77479
"2012-11-16","04:49:30",-77.266434,-11.77479
"2012-11-16","04:49:31",-77.266434,-11.77479
"2012-11-16","04:49:32",-77.266434,-11.77479
"2012-11-16","04:49:33",-77.266434,-11.77479
"2012-11-16","04:49:34",-77.266434,-11.77479
"2012-11-16","04:49:35",-77.266434,-11.77479
"2012-11-16","04:49:36",-77.266434,-11.77479
"2012-11-16","04:49:37",-77.266434,-11.77479
"2012-11-16","04:49:38",-77.266434,-11.77479
"2012-11-16","04:49:39",-77.266434,-11.77479
"2012-11-16","04:49:41",-77.266434,-11.77479
"2012-11-16","04:49:42",-77.266434,-11.77479
"2012-11-16","04:49:43",-77.266434,-11.77479
"2012-11-16","04:49:44",-77.266434,-11.77479
"2012-11-16","04:49:45",-77.266434,-11.77479
"2012-11-16","04:49:46",-77.266434,-11.77479
"2012-11-16","04:49:47",-77.266434,-11.77479
"2012-11-16","04:49:48",-77.266434,-11.77479
"2012-11-16","04:49:49",-77.266434,-11.77479
"2012-11-16","04:49:50",-77.266434,-11.77479
"2012-11-16","04:49:51",-77.266434,-11.77479
"2012-11-16","04:49:52",-77.266434,-11.77479
"2012-11-16","04:49:53",-77.266434,-11.77479
"2012-11-16","04:49:54",-77.266434,-11.77479
"2012-11-16","04:49:55",-77.266434,-11.77479
"2012-11-16","04:49:56",-77.266434,-11.77479
"2012-11-16","04:49:57",-77.266434,-11.77479
"2012-11-16","04:49:58",-77.266434,-11.77479
"2012-11-16","04:49:59",-77.266434,-11.77479
"2012-11-16","04:50:00",-77.266434,-11.77479
"2012-11-16","04:50:01",-77.266434,-11.77479
"2012-11-16","04:50:02",-77.266434,-11.77479
"2012-11-16","04:50:03",-77.266434,-11.77479
"2012-11-16","04:50:04",-77.266434,-11.77479
"2012-11-16","04:50:05",-77.266434,-11.77479
"2012-11-16","04:50:06",-77.266434,-11.77479
"2012-11-16","04:50:07",-77.266434,-11.77479
"2012-11-16","04:50:08",-77.266434,-11.77479
"2012-11-16","04:50:09",-77.266434,-11.77479
"2012-11-16","04:50:10",-77.266434,-11.77479
"2012-11-16","04:50:11",-77.266434,-11.77479
"2012-11-16","04:50:12",-77.266434,-11.77479
"2012-11-16","04:50:13",-77.266434,-11.77479
"2012-11-16","04:50:14",-77.266434,-11.77479
"2012-11-16","04:50:15",-77.266434,-11.77479
"2012-11-16","04:50:17",-77.266434,-11.77479
"2012-11-16","04:50:18",-77.266434,-11.77479
"2012-11-16","04:50:19",-77.266434,-11.77479
"2012-11-16","04:50:20",-77.266434,-11.77479
"2012-11-16","04:50:21",-77.266434,-11.77479
"2012-11-16","04:50:22",-77.266434,-11.77479
"2012-11-16","04:50:23",-77.266434,-11.77479
"2012-11-16","04:50:24",-77.266434,-11.77479
"2012-11-16","04:50:25",-77.266434,-11.77479
"2012-11-16","04:50:26",-77.266434,-11.77479
